"Customer_Age.x","Gender.x","Annual_Income.x","Credit_Score.x","Purchase_Category.x","BNPL_Provider.x","Purchase_Amount.x","Repayment_Status.x","Income_Bracket","Device_Type","Connection_Type","Checkout_Time_Seconds","Browser","Is_Bad","Cluster"
62,"Female",34794,485,"Travel","Affirm",2254,"Late Payment","Mid-Tier","Desktop","4G/5G",41,"Firefox","0","1"
22,"Female",27808,736,"Fashion","Sezzle",56,"Paid On Time","Entry-Level","Mobile","4G/5G",123,"Edge","0","1"
46,"Male",115247,408,"Home & Furniture","Sezzle",121,"Paid On Time","Wealth-Tier","Mobile","WiFi",122,"Safari","0","3"
39,"Female",30127,721,"Home & Furniture","Afterpay",293,"Paid On Time","Mid-Tier","Mobile","VPN",176,"Chrome","0","1"
20,"Male",92322,353,"Groceries","Sezzle",246,"Paid On Time","Wealth-Tier","Mobile","WiFi",71,"Chrome","0","3"
45,"Male",73475,419,"Groceries","Sezzle",187,"Paid On Time","Wealth-Tier","Desktop","4G/5G",79,"Firefox","0","2"
55,"Female",64637,573,"Beauty","Affirm",229,"Defaulted","Mid-Tier","Tablet","VPN",78,"Safari","1","2"
31,"Female",91420,812,"Fashion","Afterpay",129,"Paid On Time","Wealth-Tier","Desktop","4G/5G",50,"Safari","0","3"
64,"Non-Binary",39195,458,"Travel","Sezzle",921,"Late Payment","Mid-Tier","Mobile","WiFi",76,"Edge","0","1"
31,"Female",75810,417,"Home & Furniture","Sezzle",217,"Paid On Time","Wealth-Tier","Mobile","4G/5G",101,"Safari","0","2"
60,"Female",24322,444,"Fashion","Afterpay",156,"Paid On Time","Entry-Level","Mobile","VPN",160,"Firefox","0","1"
28,"Female",62419,587,"Beauty","Klarna",223,"Paid On Time","Mid-Tier","Mobile","4G/5G",175,"Chrome","0","2"
26,"Male",98110,549,"Groceries","Afterpay",88,"Paid On Time","Wealth-Tier","Mobile","4G/5G",126,"Edge","0","3"
55,"Male",108181,377,"Groceries","Affirm",22,"Paid On Time","Wealth-Tier","Mobile","WiFi",64,"Firefox","0","3"
64,"Male",72657,624,"Beauty","Klarna",182,"Paid On Time","Wealth-Tier","Desktop","4G/5G",94,"Safari","0","2"
61,"Male",21392,699,"Fashion","Afterpay",103,"Paid On Time","Entry-Level","Mobile","WiFi",166,"Safari","0","1"
23,"Female",32248,434,"Electronics","Affirm",1242,"Paid On Time","Mid-Tier","Mobile","4G/5G",79,"Chrome","0","1"
18,"Male",58422,575,"Fashion","Affirm",256,"Paid On Time","Mid-Tier","Mobile","WiFi",11,"Edge","0","2"
42,"Female",89200,357,"Home & Furniture","Sezzle",182,"Defaulted","Wealth-Tier","Tablet","4G/5G",9,"Safari","1","3"
33,"Female",20064,804,"Fashion","Sezzle",43,"Paid On Time","Entry-Level","Mobile","4G/5G",179,"Firefox","0","1"
32,"Female",26864,636,"Fashion","Sezzle",237,"Defaulted","Entry-Level","Tablet","WiFi",11,"Edge","1","1"
51,"Female",56725,682,"Home & Furniture","Sezzle",299,"Late Payment","Mid-Tier","Tablet","VPN",169,"Firefox","0","2"
34,"Male",92697,412,"Beauty","Affirm",233,"Defaulted","Wealth-Tier","Tablet","WiFi",25,"Firefox","1","3"
20,"Female",66568,742,"Travel","Affirm",785,"Late Payment","Mid-Tier","Tablet","4G/5G",136,"Edge","0","2"
20,"Female",81162,425,"Home & Furniture","Sezzle",94,"Paid On Time","Wealth-Tier","Mobile","WiFi",141,"Firefox","0","2"
54,"Female",55948,698,"Beauty","Klarna",35,"Paid On Time","Mid-Tier","Desktop","4G/5G",72,"Firefox","0","2"
34,"Female",74074,822,"Fashion","Affirm",234,"Paid On Time","Wealth-Tier","Desktop","4G/5G",26,"Firefox","0","2"
55,"Male",24350,504,"Travel","Affirm",2141,"Defaulted","Entry-Level","Tablet","4G/5G",139,"Chrome","1","1"
18,"Male",104030,323,"Groceries","Klarna",21,"Paid On Time","Wealth-Tier","Mobile","WiFi",58,"Edge","0","3"
24,"Female",108721,455,"Beauty","Affirm",262,"Paid On Time","Wealth-Tier","Mobile","4G/5G",18,"Chrome","0","3"
43,"Female",83497,674,"Travel","Sezzle",2190,"Paid On Time","Wealth-Tier","Mobile","WiFi",154,"Firefox","0","2"
64,"Male",70222,322,"Fashion","Afterpay",101,"Paid On Time","Wealth-Tier","Mobile","WiFi",56,"Edge","0","2"
56,"Female",85658,770,"Fashion","Affirm",125,"Paid On Time","Wealth-Tier","Mobile","VPN",169,"Edge","0","2"
36,"Male",65088,435,"Fashion","Affirm",285,"Paid On Time","Mid-Tier","Mobile","WiFi",74,"Firefox","0","2"
47,"Non-Binary",78373,794,"Groceries","Klarna",106,"Paid On Time","Wealth-Tier","Mobile","4G/5G",83,"Edge","0","2"
60,"Female",45108,300,"Home & Furniture","Afterpay",44,"Paid On Time","Mid-Tier","Mobile","VPN",170,"Chrome","0","1"
31,"Male",56253,706,"Groceries","Affirm",170,"Paid On Time","Mid-Tier","Desktop","WiFi",92,"Safari","0","2"
30,"Non-Binary",77084,319,"Fashion","Affirm",90,"Paid On Time","Wealth-Tier","Mobile","VPN",8,"Safari","0","2"
37,"Male",97766,828,"Home & Furniture","Affirm",278,"Paid On Time","Wealth-Tier","Desktop","4G/5G",46,"Chrome","0","3"
43,"Male",53300,777,"Electronics","Sezzle",218,"Paid On Time","Mid-Tier","Mobile","4G/5G",159,"Edge","0","1"
44,"Male",79365,734,"Home & Furniture","Sezzle",251,"Paid On Time","Wealth-Tier","Mobile","4G/5G",105,"Safari","0","2"
42,"Male",104590,414,"Travel","Klarna",487,"Paid On Time","Wealth-Tier","Mobile","4G/5G",158,"Firefox","0","3"
26,"Male",39825,369,"Electronics","Afterpay",1471,"Defaulted","Mid-Tier","Desktop","WiFi",147,"Chrome","1","1"
58,"Male",48021,742,"Groceries","Klarna",170,"Paid On Time","Mid-Tier","Desktop","WiFi",87,"Firefox","0","1"
29,"Female",33698,544,"Electronics","Affirm",529,"Late Payment","Mid-Tier","Mobile","WiFi",129,"Chrome","0","1"
27,"Male",97856,445,"Fashion","Sezzle",31,"Late Payment","Wealth-Tier","Desktop","WiFi",125,"Firefox","0","3"
23,"Male",71159,746,"Groceries","Afterpay",180,"Defaulted","Wealth-Tier","Tablet","WiFi",71,"Edge","1","2"
51,"Female",110293,615,"Groceries","Afterpay",188,"Late Payment","Wealth-Tier","Tablet","4G/5G",123,"Safari","0","3"
58,"Female",57154,474,"Travel","Sezzle",1191,"Late Payment","Mid-Tier","Desktop","4G/5G",99,"Chrome","0","2"
36,"Non-Binary",112419,779,"Beauty","Affirm",54,"Paid On Time","Wealth-Tier","Mobile","VPN",142,"Chrome","0","3"
23,"Female",98625,535,"Electronics","Afterpay",1257,"Defaulted","Wealth-Tier","Desktop","WiFi",42,"Chrome","1","3"
19,"Female",40262,752,"Travel","Sezzle",1768,"Late Payment","Mid-Tier","Desktop","WiFi",113,"Chrome","0","1"
32,"Male",45301,783,"Groceries","Afterpay",128,"Paid On Time","Mid-Tier","Mobile","WiFi",153,"Edge","0","1"
34,"Male",22250,303,"Beauty","Afterpay",108,"Late Payment","Entry-Level","Desktop","4G/5G",90,"Firefox","0","1"
33,"Male",100904,778,"Beauty","Sezzle",61,"Paid On Time","Wealth-Tier","Mobile","VPN",172,"Edge","0","3"
45,"Male",89225,785,"Beauty","Klarna",190,"Paid On Time","Wealth-Tier","Desktop","WiFi",151,"Edge","0","3"
38,"Male",112018,547,"Groceries","Klarna",88,"Paid On Time","Wealth-Tier","Mobile","WiFi",162,"Firefox","0","3"
25,"Female",94843,334,"Home & Furniture","Sezzle",117,"Paid On Time","Wealth-Tier","Mobile","VPN",69,"Chrome","0","3"
27,"Male",103229,830,"Fashion","Afterpay",124,"Paid On Time","Wealth-Tier","Mobile","WiFi",10,"Firefox","0","3"
27,"Female",73225,630,"Electronics","Klarna",572,"Paid On Time","Wealth-Tier","Desktop","WiFi",41,"Firefox","0","2"
27,"Non-Binary",38800,580,"Electronics","Sezzle",1308,"Defaulted","Mid-Tier","Tablet","4G/5G",16,"Chrome","1","1"
26,"Female",46923,469,"Electronics","Sezzle",225,"Paid On Time","Mid-Tier","Mobile","WiFi",126,"Chrome","0","1"
45,"Female",54115,725,"Fashion","Sezzle",174,"Paid On Time","Mid-Tier","Desktop","4G/5G",14,"Edge","0","2"
41,"Male",66541,334,"Beauty","Klarna",72,"Paid On Time","Mid-Tier","Desktop","WiFi",167,"Safari","0","2"
36,"Male",68850,799,"Travel","Klarna",1620,"Paid On Time","Mid-Tier","Mobile","WiFi",25,"Chrome","0","2"
50,"Non-Binary",79863,621,"Fashion","Affirm",294,"Paid On Time","Wealth-Tier","Mobile","VPN",92,"Edge","0","2"
21,"Male",85964,412,"Fashion","Klarna",117,"Paid On Time","Wealth-Tier","Mobile","WiFi",168,"Edge","0","2"
20,"Male",55831,653,"Home & Furniture","Klarna",166,"Paid On Time","Mid-Tier","Mobile","4G/5G",155,"Safari","0","2"
59,"Male",54019,820,"Beauty","Afterpay",58,"Paid On Time","Mid-Tier","Mobile","WiFi",73,"Edge","0","2"
29,"Female",47334,558,"Beauty","Affirm",126,"Paid On Time","Mid-Tier","Mobile","WiFi",24,"Edge","0","1"
35,"Male",84763,825,"Electronics","Klarna",1281,"Paid On Time","Wealth-Tier","Mobile","4G/5G",152,"Edge","0","2"
40,"Female",56625,499,"Fashion","Affirm",48,"Paid On Time","Mid-Tier","Mobile","4G/5G",98,"Firefox","0","2"
37,"Male",96972,340,"Beauty","Sezzle",235,"Paid On Time","Wealth-Tier","Desktop","WiFi",14,"Safari","0","3"
23,"Female",25680,310,"Fashion","Sezzle",278,"Paid On Time","Entry-Level","Mobile","WiFi",171,"Edge","0","1"
51,"Non-Binary",49710,560,"Beauty","Sezzle",263,"Paid On Time","Mid-Tier","Mobile","4G/5G",99,"Firefox","0","1"
59,"Female",22734,552,"Beauty","Affirm",73,"Defaulted","Entry-Level","Desktop","4G/5G",30,"Edge","1","1"
19,"Female",83216,338,"Travel","Affirm",2215,"Late Payment","Wealth-Tier","Mobile","4G/5G",117,"Chrome","0","2"
47,"Male",94361,435,"Electronics","Affirm",1321,"Paid On Time","Wealth-Tier","Mobile","4G/5G",88,"Safari","0","3"
26,"Female",75428,728,"Electronics","Sezzle",1092,"Paid On Time","Wealth-Tier","Desktop","WiFi",41,"Chrome","0","2"
44,"Female",61576,698,"Beauty","Klarna",175,"Paid On Time","Mid-Tier","Desktop","WiFi",174,"Safari","0","2"
59,"Male",89053,672,"Electronics","Afterpay",1744,"Paid On Time","Wealth-Tier","Desktop","VPN",146,"Chrome","0","3"
51,"Male",90099,762,"Beauty","Affirm",86,"Paid On Time","Wealth-Tier","Desktop","4G/5G",156,"Chrome","0","3"
57,"Male",67750,801,"Travel","Klarna",2875,"Paid On Time","Mid-Tier","Desktop","WiFi",172,"Safari","0","2"
41,"Female",72928,452,"Fashion","Afterpay",56,"Late Payment","Wealth-Tier","Desktop","WiFi",169,"Edge","0","2"
34,"Male",100982,411,"Electronics","Affirm",851,"Paid On Time","Wealth-Tier","Mobile","WiFi",5,"Firefox","0","3"
46,"Female",70781,468,"Beauty","Afterpay",58,"Paid On Time","Wealth-Tier","Desktop","4G/5G",124,"Chrome","0","2"
53,"Female",44553,341,"Fashion","Afterpay",110,"Paid On Time","Mid-Tier","Mobile","4G/5G",107,"Edge","0","1"
29,"Male",40306,741,"Beauty","Sezzle",91,"Paid On Time","Mid-Tier","Mobile","WiFi",124,"Safari","0","1"
48,"Female",22464,512,"Electronics","Klarna",701,"Paid On Time","Entry-Level","Mobile","WiFi",14,"Edge","0","1"
26,"Female",38913,445,"Fashion","Afterpay",171,"Defaulted","Mid-Tier","Tablet","4G/5G",150,"Firefox","1","1"
36,"Female",101487,609,"Beauty","Afterpay",146,"Defaulted","Wealth-Tier","Tablet","WiFi",9,"Firefox","1","3"
63,"Female",114625,771,"Travel","Afterpay",2407,"Paid On Time","Wealth-Tier","Desktop","WiFi",127,"Firefox","0","3"
63,"Female",52157,467,"Electronics","Sezzle",851,"Paid On Time","Mid-Tier","Mobile","WiFi",125,"Firefox","0","1"
34,"Female",71167,555,"Travel","Affirm",1058,"Paid On Time","Wealth-Tier","Mobile","4G/5G",30,"Edge","0","2"
19,"Male",33839,813,"Home & Furniture","Sezzle",294,"Paid On Time","Mid-Tier","Mobile","4G/5G",172,"Chrome","0","1"
57,"Female",81266,690,"Electronics","Afterpay",1331,"Paid On Time","Wealth-Tier","Desktop","4G/5G",53,"Chrome","0","2"
22,"Female",47623,336,"Groceries","Affirm",249,"Paid On Time","Mid-Tier","Mobile","WiFi",90,"Safari","0","1"
56,"Female",49497,511,"Travel","Klarna",1107,"Paid On Time","Mid-Tier","Mobile","VPN",64,"Edge","0","1"
33,"Female",53136,337,"Fashion","Sezzle",288,"Paid On Time","Mid-Tier","Desktop","WiFi",55,"Edge","0","1"
34,"Female",33314,334,"Fashion","Klarna",247,"Late Payment","Mid-Tier","Desktop","4G/5G",19,"Firefox","0","1"
44,"Male",82416,555,"Beauty","Sezzle",144,"Paid On Time","Wealth-Tier","Mobile","WiFi",128,"Chrome","0","2"
24,"Male",37694,335,"Fashion","Afterpay",160,"Paid On Time","Mid-Tier","Mobile","WiFi",29,"Chrome","0","1"
25,"Female",25890,596,"Beauty","Affirm",253,"Paid On Time","Entry-Level","Mobile","4G/5G",145,"Chrome","0","1"
25,"Male",103109,787,"Groceries","Sezzle",68,"Late Payment","Wealth-Tier","Tablet","4G/5G",143,"Edge","0","3"
40,"Male",75469,498,"Travel","Affirm",1026,"Paid On Time","Wealth-Tier","Mobile","WiFi",176,"Safari","0","2"
49,"Female",87421,834,"Travel","Affirm",889,"Late Payment","Wealth-Tier","Tablet","4G/5G",96,"Safari","0","3"
60,"Female",52069,701,"Home & Furniture","Affirm",96,"Paid On Time","Mid-Tier","Desktop","4G/5G",31,"Firefox","0","1"
64,"Female",47468,822,"Groceries","Sezzle",293,"Paid On Time","Mid-Tier","Mobile","WiFi",174,"Firefox","0","1"
35,"Female",95060,383,"Fashion","Klarna",256,"Paid On Time","Wealth-Tier","Mobile","4G/5G",131,"Chrome","0","3"
55,"Male",87873,575,"Electronics","Afterpay",552,"Late Payment","Wealth-Tier","Desktop","WiFi",62,"Firefox","0","3"
29,"Female",75125,587,"Electronics","Klarna",340,"Paid On Time","Wealth-Tier","Desktop","VPN",45,"Chrome","0","2"
32,"Female",119191,395,"Home & Furniture","Klarna",209,"Defaulted","Wealth-Tier","Tablet","WiFi",79,"Edge","1","3"
45,"Male",94184,511,"Home & Furniture","Affirm",173,"Paid On Time","Wealth-Tier","Mobile","4G/5G",12,"Firefox","0","3"
55,"Female",101696,838,"Fashion","Afterpay",20,"Paid On Time","Wealth-Tier","Mobile","WiFi",103,"Chrome","0","3"
48,"Male",57914,367,"Groceries","Afterpay",195,"Paid On Time","Mid-Tier","Mobile","WiFi",108,"Chrome","0","2"
26,"Male",65451,384,"Groceries","Sezzle",264,"Paid On Time","Mid-Tier","Mobile","4G/5G",10,"Firefox","0","2"
25,"Male",57231,678,"Electronics","Klarna",728,"Paid On Time","Mid-Tier","Mobile","VPN",99,"Firefox","0","2"
63,"Male",72753,459,"Electronics","Afterpay",1707,"Late Payment","Wealth-Tier","Desktop","VPN",52,"Edge","0","2"
36,"Female",64317,341,"Electronics","Sezzle",867,"Paid On Time","Mid-Tier","Mobile","4G/5G",162,"Safari","0","2"
25,"Male",116292,614,"Groceries","Afterpay",255,"Paid On Time","Wealth-Tier","Mobile","4G/5G",49,"Safari","0","3"
51,"Male",112457,692,"Beauty","Klarna",162,"Paid On Time","Wealth-Tier","Desktop","WiFi",151,"Safari","0","3"
21,"Male",43311,747,"Fashion","Sezzle",33,"Paid On Time","Mid-Tier","Desktop","4G/5G",166,"Edge","0","1"
48,"Female",73274,832,"Groceries","Sezzle",203,"Paid On Time","Wealth-Tier","Desktop","WiFi",151,"Edge","0","2"
55,"Male",109075,321,"Groceries","Affirm",136,"Late Payment","Wealth-Tier","Desktop","4G/5G",177,"Chrome","0","3"
20,"Male",113893,771,"Groceries","Affirm",97,"Paid On Time","Wealth-Tier","Mobile","4G/5G",123,"Edge","0","3"
52,"Female",36222,506,"Home & Furniture","Affirm",87,"Paid On Time","Mid-Tier","Mobile","WiFi",57,"Edge","0","1"
36,"Female",71305,309,"Electronics","Sezzle",793,"Defaulted","Wealth-Tier","Tablet","4G/5G",165,"Chrome","1","2"
60,"Female",49183,419,"Travel","Affirm",2146,"Paid On Time","Mid-Tier","Mobile","4G/5G",64,"Edge","0","1"
46,"Female",30829,517,"Travel","Afterpay",2382,"Late Payment","Mid-Tier","Mobile","WiFi",91,"Safari","0","1"
27,"Male",20154,308,"Beauty","Afterpay",24,"Defaulted","Entry-Level","Desktop","4G/5G",153,"Firefox","1","1"
29,"Female",79408,395,"Home & Furniture","Afterpay",60,"Paid On Time","Wealth-Tier","Mobile","WiFi",139,"Edge","0","2"
63,"Female",28965,671,"Groceries","Affirm",204,"Paid On Time","Entry-Level","Mobile","WiFi",6,"Chrome","0","1"
47,"Male",97261,707,"Groceries","Klarna",154,"Paid On Time","Wealth-Tier","Mobile","WiFi",22,"Edge","0","3"
47,"Male",103961,764,"Beauty","Afterpay",263,"Paid On Time","Wealth-Tier","Desktop","VPN",144,"Firefox","0","3"
35,"Male",89714,477,"Beauty","Affirm",145,"Paid On Time","Wealth-Tier","Mobile","WiFi",113,"Firefox","0","3"
41,"Male",109207,497,"Groceries","Sezzle",38,"Late Payment","Wealth-Tier","Desktop","4G/5G",118,"Chrome","0","3"
49,"Male",57036,676,"Home & Furniture","Sezzle",196,"Paid On Time","Mid-Tier","Mobile","WiFi",103,"Safari","0","2"
26,"Non-Binary",66847,637,"Electronics","Affirm",1075,"Paid On Time","Mid-Tier","Mobile","WiFi",16,"Chrome","0","2"
64,"Female",101335,736,"Fashion","Sezzle",171,"Paid On Time","Wealth-Tier","Mobile","4G/5G",6,"Firefox","0","3"
41,"Male",61758,462,"Groceries","Afterpay",241,"Paid On Time","Mid-Tier","Mobile","WiFi",92,"Safari","0","2"
43,"Male",66332,588,"Groceries","Klarna",197,"Paid On Time","Mid-Tier","Mobile","4G/5G",116,"Chrome","0","2"
20,"Male",73978,511,"Electronics","Afterpay",679,"Paid On Time","Wealth-Tier","Mobile","WiFi",116,"Edge","0","2"
40,"Male",62982,751,"Beauty","Affirm",113,"Paid On Time","Mid-Tier","Mobile","4G/5G",36,"Safari","0","2"
28,"Female",89634,736,"Home & Furniture","Affirm",215,"Paid On Time","Wealth-Tier","Mobile","4G/5G",19,"Edge","0","3"
27,"Female",39630,555,"Fashion","Sezzle",127,"Defaulted","Mid-Tier","Tablet","4G/5G",173,"Edge","1","1"
53,"Male",57467,414,"Electronics","Afterpay",1861,"Paid On Time","Mid-Tier","Mobile","WiFi",173,"Firefox","0","2"
30,"Male",35856,525,"Beauty","Afterpay",175,"Defaulted","Mid-Tier","Tablet","4G/5G",136,"Safari","1","1"
46,"Non-Binary",43959,581,"Groceries","Sezzle",255,"Paid On Time","Mid-Tier","Mobile","WiFi",46,"Safari","0","1"
55,"Male",64004,573,"Groceries","Afterpay",276,"Defaulted","Mid-Tier","Tablet","WiFi",154,"Safari","1","2"
30,"Male",69354,644,"Electronics","Sezzle",978,"Paid On Time","Mid-Tier","Mobile","VPN",165,"Edge","0","2"
43,"Male",22590,534,"Home & Furniture","Affirm",154,"Paid On Time","Entry-Level","Mobile","4G/5G",37,"Safari","0","1"
37,"Male",95054,455,"Home & Furniture","Klarna",215,"Paid On Time","Wealth-Tier","Mobile","4G/5G",124,"Edge","0","3"
22,"Female",85101,620,"Groceries","Affirm",142,"Paid On Time","Wealth-Tier","Desktop","VPN",128,"Chrome","0","2"
37,"Female",112011,571,"Fashion","Afterpay",203,"Late Payment","Wealth-Tier","Desktop","VPN",15,"Firefox","0","3"
31,"Male",54359,690,"Travel","Affirm",2610,"Paid On Time","Mid-Tier","Mobile","WiFi",115,"Chrome","0","2"
62,"Male",28965,679,"Groceries","Klarna",255,"Paid On Time","Entry-Level","Desktop","WiFi",9,"Firefox","0","1"
31,"Female",27296,702,"Groceries","Affirm",97,"Paid On Time","Entry-Level","Mobile","WiFi",173,"Edge","0","1"
25,"Male",37409,312,"Beauty","Klarna",109,"Late Payment","Mid-Tier","Desktop","4G/5G",171,"Firefox","0","1"
30,"Male",79043,793,"Travel","Affirm",1622,"Paid On Time","Wealth-Tier","Mobile","4G/5G",19,"Chrome","0","2"
41,"Female",68072,424,"Groceries","Klarna",81,"Paid On Time","Mid-Tier","Mobile","WiFi",168,"Edge","0","2"
32,"Female",45935,374,"Fashion","Sezzle",243,"Paid On Time","Mid-Tier","Mobile","4G/5G",173,"Chrome","0","1"
18,"Female",95625,748,"Home & Furniture","Klarna",74,"Paid On Time","Wealth-Tier","Mobile","WiFi",143,"Safari","0","3"
39,"Female",77825,383,"Beauty","Sezzle",269,"Paid On Time","Wealth-Tier","Mobile","VPN",157,"Edge","0","2"
51,"Male",40160,632,"Groceries","Afterpay",51,"Paid On Time","Mid-Tier","Desktop","WiFi",172,"Chrome","0","1"
57,"Female",29852,762,"Electronics","Affirm",759,"Paid On Time","Entry-Level","Desktop","WiFi",23,"Chrome","0","1"
20,"Female",99937,471,"Travel","Sezzle",2298,"Paid On Time","Wealth-Tier","Mobile","4G/5G",171,"Safari","0","3"
43,"Male",59550,391,"Electronics","Sezzle",749,"Paid On Time","Mid-Tier","Mobile","WiFi",144,"Firefox","0","2"
31,"Male",75772,516,"Electronics","Afterpay",763,"Defaulted","Wealth-Tier","Tablet","WiFi",160,"Edge","1","2"
58,"Male",72329,415,"Home & Furniture","Afterpay",226,"Paid On Time","Wealth-Tier","Mobile","4G/5G",24,"Edge","0","2"
25,"Male",93032,553,"Travel","Sezzle",2750,"Paid On Time","Wealth-Tier","Mobile","4G/5G",128,"Firefox","0","3"
33,"Male",110887,613,"Electronics","Afterpay",1194,"Paid On Time","Wealth-Tier","Mobile","4G/5G",137,"Chrome","0","3"
59,"Male",29435,783,"Home & Furniture","Klarna",162,"Paid On Time","Entry-Level","Mobile","WiFi",159,"Firefox","0","1"
38,"Male",26018,457,"Electronics","Sezzle",241,"Paid On Time","Entry-Level","Mobile","4G/5G",23,"Firefox","0","1"
27,"Male",81696,602,"Travel","Sezzle",1183,"Paid On Time","Wealth-Tier","Mobile","4G/5G",14,"Edge","0","2"
42,"Male",76239,784,"Travel","Sezzle",2334,"Paid On Time","Wealth-Tier","Mobile","WiFi",78,"Edge","0","2"
55,"Male",102089,564,"Home & Furniture","Affirm",220,"Paid On Time","Wealth-Tier","Mobile","WiFi",97,"Firefox","0","3"
39,"Male",51180,301,"Groceries","Klarna",246,"Defaulted","Mid-Tier","Tablet","WiFi",85,"Safari","1","1"
64,"Male",22476,688,"Beauty","Sezzle",153,"Paid On Time","Entry-Level","Mobile","WiFi",120,"Firefox","0","1"
63,"Male",93050,621,"Fashion","Sezzle",289,"Paid On Time","Wealth-Tier","Mobile","4G/5G",69,"Chrome","0","3"
21,"Female",96758,591,"Travel","Afterpay",1845,"Paid On Time","Wealth-Tier","Mobile","4G/5G",108,"Safari","0","3"
21,"Male",52874,595,"Beauty","Klarna",184,"Paid On Time","Mid-Tier","Desktop","4G/5G",84,"Edge","0","1"
47,"Male",75327,354,"Groceries","Klarna",277,"Paid On Time","Wealth-Tier","Desktop","4G/5G",22,"Edge","0","2"
19,"Female",22364,405,"Travel","Affirm",2689,"Paid On Time","Entry-Level","Mobile","WiFi",117,"Safari","0","1"
46,"Female",79653,577,"Electronics","Affirm",1244,"Paid On Time","Wealth-Tier","Mobile","WiFi",141,"Edge","0","2"
60,"Female",96647,325,"Electronics","Afterpay",912,"Paid On Time","Wealth-Tier","Desktop","4G/5G",161,"Safari","0","3"
53,"Female",22144,785,"Electronics","Affirm",427,"Late Payment","Entry-Level","Tablet","WiFi",66,"Firefox","0","1"
